vendor_part_no,period_month,store_region,qty,sales_dollars,avg_price
BI100203,2025-04,SE,105,12061.35,114.87
BI100203,2025-04,MW,104,11946.48,114.87
BI100203,2025-04,TX,76,8730.12,114.87
BI100203,2025-04,MTN,82,9419.34,114.87
BI100203,2025-04,PSW,111,12750.57,114.87
BI100203,2025-04,PNW,80,9189.6,114.87
BI100203,2025-05,NE,81,9304.47,114.87
BI100203,2025-05,MA,124,14243.88,114.87
BI100203,2025-05,SE,91,10453.17,114.87
BI100203,2025-05,MW,106,12176.22,114.87
BI100203,2025-05,TX,72,8270.64,114.87
BI100203,2025-05,MTN,89,10223.43,114.87
BI100203,2025-05,PSW,105,12061.35,114.87
BI100203,2025-05,PNW,79,9074.73,114.87
BI100203,2025-06,NE,85,9763.95,114.87
BI100203,2025-06,MA,109,12520.83,114.87
BI100203,2025-06,SE,103,11831.61,114.87
BI100203,2025-06,MW,97,11142.39,114.87
BI100203,2025-06,TX,74,8500.38,114.87
BI100203,2025-06,MTN,90,10338.3,114.87
BI100203,2025-06,PSW,112,12865.44,114.87
BI100203,2025-06,PNW,83,9534.21,114.87
BI100203,2025-07,NE,81,9304.47,114.87
BI100203,2025-07,MA,123,14129.01,114.87
BI100203,2025-07,SE,92,10568.04,114.87
BI100203,2025-07,MW,98,11257.26,114.87
BI100203,2025-07,TX,78,8959.86,114.87
BI100203,2025-07,MTN,90,10338.3,114.87
BI100203,2025-07,PSW,115,13210.05,114.87
BI100203,2025-07,PNW,83,9534.21,114.87
BI100203,2025-08,NE,86,9878.82,114.87
BI100203,2025-08,MA,118,13554.66,114.87
BI100203,2025-08,SE,98,11257.26,114.87
BI100203,2025-08,MW,111,12750.57,114.87
BI100203,2025-08,TX,79,9074.73,114.87
BI100203,2025-08,MTN,88,10108.56,114.87
BI100203,2025-08,PSW,103,11831.61,114.87
BI100203,2025-08,PNW,74,8500.38,114.87
BI100203,2025-09,NE,79,9074.73,114.87
BI100203,2025-09,MA,117,13439.79,114.87
BI100203,2025-09,SE,102,11716.74,114.87
BI100203,2025-09,MW,110,12635.7,114.87
BI100203,2025-09,TX,79,9074.73,114.87
BI100203,2025-09,MTN,94,10797.78,114.87
BI100203,2025-09,PSW,113,12980.31,114.87
BI100203,2025-09,PNW,74,8500.38,114.87
BI100203,2025-10,NE,87,9993.69,114.87
BI100203,2025-10,MA,110,12635.7,114.87
BI100203,2025-10,SE,98,11257.26,114.87
BI100203,2025-10,MW,101,11601.87,114.87
BI100203,2025-10,TX,77,8844.99,114.87
BI100203,2025-10,MTN,83,9534.21,114.87
BI100203,2025-10,PSW,105,12061.35,114.87
BI100203,2025-10,PNW,85,9763.95,114.87
BI100203,2025-11,NE,85,9763.95,114.87
BI100203,2025-11,MA,112,12865.44,114.87
BI100203,2025-11,SE,103,11831.61,114.87
BI100203,2025-11,MW,107,12291.09,114.87
BI100203,2025-11,TX,75,8615.25,114.87
BI100203,2025-11,MTN,91,10453.17,114.87
BI100203,2025-11,PSW,115,13210.05,114.87
BI100203,2025-11,PNW,76,8730.12,114.87
BI100203,2025-12,NE,83,9534.21,114.87
BI100203,2025-12,MA,123,14129.01,114.87
BI100203,2025-12,SE,108,12405.96,114.87
BI100203,2025-12,MW,113,12980.31,114.87
BI100203,2025-12,TX,85,9763.95,114.87
BI100203,2025-12,MTN,93,10682.91,114.87
BI100203,2025-12,PSW,121,13899.27,114.87
BI100203,2025-12,PNW,85,9763.95,114.87
BI100210,2024-01,NE,23,3740.03,162.61
BI100210,2024-01,MA,22,3577.42,162.61
BI100210,2024-01,SE,21,3414.81,162.61
BI100210,2024-01,MW,25,4065.25,162.61
BI100210,2024-01,TX,28,4553.08,162.61
BI100210,2024-01,MTN,31,5040.91,162.61
BI100210,2024-01,PSW,25,4065.25,162.61
BI100210,2024-01,PNW,29,4715.69,162.61
BI100210,2024-02,NE,24,3902.64,162.61
BI100210,2024-02,MA,19,3089.59,162.61
BI100210,2024-02,SE,21,3414.81,162.61
BI100210,2024-02,MW,27,4390.47,162.61
BI100210,2024-02,TX,26,4227.86,162.61
BI100210,2024-02,MTN,30,4878.3,162.61
BI100210,2024-02,PSW,24,3902.64,162.61
BI100210,2024-02,PNW,27,4390.47,162.61
BI100210,2024-03,NE,23,3740.03,162.61
BI100210,2024-03,MA,22,3577.42,162.61
BI100210,2024-03,SE,22,3577.42,162.61
BI100210,2024-03,MW,27,4390.47,162.61
BI100210,2024-03,TX,28,4553.08,162.61
BI100210,2024-03,MTN,32,5203.52,162.61
BI100210,2024-03,PSW,22,3577.42,162.61
BI100210,2024-03,PNW,29,4715.69,162.61
BI100210,2024-04,NE,22,3577.42,162.61
BI100210,2024-04,MA,20,3252.2,162.61
BI100210,2024-04,SE,22,3577.42,162.61
BI100210,2024-04,MW,26,4227.86,162.61
BI100210,2024-04,TX,27,4390.47,162.61
BI100210,2024-04,MTN,32,5203.52,162.61
BI100210,2024-04,PSW,22,3577.42,162.61
BI100210,2024-04,PNW,29,4715.69,162.61
BI100210,2024-05,NE,21,3414.81,162.61
BI100210,2024-05,MA,20,3252.2,162.61
BI100210,2024-05,SE,22,3577.42,162.61
BI100210,2024-05,MW,24,3902.64,162.61
BI100210,2024-05,TX,30,4878.3,162.61
BI100210,2024-05,MTN,30,4878.3,162.61
BI100210,2024-05,PSW,24,3902.64,162.61
BI100210,2024-05,PNW,28,4553.08,162.61
BI100210,2024-06,NE,22,3577.42,162.61
BI100210,2024-06,MA,22,3577.42,162.61
BI100210,2024-06,SE,22,3577.42,162.61
BI100210,2024-06,MW,26,4227.86,162.61
BI100210,2024-06,TX,30,4878.3,162.61
BI100210,2024-06,MTN,32,5203.52,162.61
BI100210,2024-06,PSW,24,3902.64,162.61
BI100210,2024-06,PNW,26,4227.86,162.61
BI100210,2024-07,NE,24,3902.64,162.61
BI100210,2024-07,MA,22,3577.42,162.61
BI100210,2024-07,SE,21,3414.81,162.61
BI100210,2024-07,MW,26,4227.86,162.61
BI100210,2024-07,TX,27,4390.47,162.61
BI100210,2024-07,MTN,33,5366.13,162.61
BI100210,2024-07,PSW,22,3577.42,162.61
BI100210,2024-07,PNW,27,4390.47,162.61
BI100210,2024-08,NE,25,4065.25,162.61
BI100210,2024-08,MA,23,3740.03,162.61
BI100210,2024-08,SE,23,3740.03,162.61
BI100210,2024-08,MW,28,4553.08,162.61
BI100210,2024-08,TX,28,4553.08,162.61
BI100210,2024-08,MTN,30,4878.3,162.61
BI100210,2024-08,PSW,23,3740.03,162.61
BI100210,2024-08,PNW,30,4878.3,162.61
BI100210,2024-09,NE,23,3740.03,162.61
BI100210,2024-09,MA,23,3740.03,162.61
BI100210,2024-09,SE,22,3577.42,162.61
BI100210,2024-09,MW,28,4553.08,162.61
BI100210,2024-09,TX,28,4553.08,162.61
BI100210,2024-09,MTN,32,5203.52,162.61
BI100210,2024-09,PSW,23,3740.03,162.61
BI100210,2024-09,PNW,28,4553.08,162.61
BI100210,2024-10,NE,24,3902.64,162.61
BI100210,2024-10,MA,23,3740.03,162.61
BI100210,2024-10,SE,21,3414.81,162.61
BI100210,2024-10,MW,26,4227.86,162.61
BI100210,2024-10,TX,30,4878.3,162.61
BI100210,2024-10,MTN,33,5366.13,162.61
BI100210,2024-10,PSW,26,4227.86,162.61
BI100210,2024-10,PNW,30,4878.3,162.61
BI100210,2024-11,NE,22,3577.42,162.61
BI100210,2024-11,MA,21,3414.81,162.61
BI100210,2024-11,SE,20,3252.2,162.61
BI100210,2024-11,MW,29,4715.69,162.61
BI100210,2024-11,TX,30,4878.3,162.61
BI100210,2024-11,MTN,33,5366.13,162.61
BI100210,2024-11,PSW,25,4065.25,162.61
BI100210,2024-11,PNW,31,5040.91,162.61
BI100210,2024-12,NE,24,3902.64,162.61
BI100210,2024-12,MA,22,3577.42,162.61
BI100210,2024-12,SE,24,3902.64,162.61
BI100210,2024-12,MW,28,4553.08,162.61
BI100210,2024-12,TX,27,4390.47,162.61
BI100210,2024-12,MTN,32,5203.52,162.61
BI100210,2024-12,PSW,24,3902.64,162.61
BI100210,2024-12,PNW,30,4878.3,162.61
BI100210,2025-01,NE,25,4065.25,162.61
BI100210,2025-01,MA,24,3902.64,162.61
BI100210,2025-01,SE,21,3414.81,162.61
BI100210,2025-01,MW,26,4227.86,162.61
BI100210,2025-01,TX,31,5040.91,162.61
BI100210,2025-01,MTN,31,5040.91,162.61
BI100210,2025-01,PSW,25,4065.25,162.61
BI100210,2025-01,PNW,30,4878.3,162.61
BI100210,2025-02,NE,22,3577.42,162.61
BI100210,2025-02,MA,24,3902.64,162.61
BI100210,2025-02,SE,21,3414.81,162.61
BI100210,2025-02,MW,27,4390.47,162.61
BI100210,2025-02,TX,28,4553.08,162.61
BI100210,2025-02,MTN,35,5691.35,162.61
BI100210,2025-02,PSW,24,3902.64,162.61
BI100210,2025-02,PNW,29,4715.69,162.61
BI100210,2025-03,NE,25,4065.25,162.61
BI100210,2025-03,MA,22,3577.42,162.61
BI100210,2025-03,SE,22,3577.42,162.61
BI100210,2025-03,MW,29,4715.69,162.61
BI100210,2025-03,TX,28,4553.08,162.61
BI100210,2025-03,MTN,35,5691.35,162.61
BI100210,2025-03,PSW,26,4227.86,162.61
BI100210,2025-03,PNW,28,4553.08,162.61
BI100210,2025-04,NE,25,4065.25,162.61
BI100210,2025-04,MA,24,3902.64,162.61
BI100210,2025-04,SE,22,3577.42,162.61
BI100210,2025-04,MW,26,4227.86,162.61
BI100210,2025-04,TX,30,4878.3,162.61
BI100210,2025-04,MTN,30,4878.3,162.61
BI100210,2025-04,PSW,26,4227.86,162.61
BI100210,2025-04,PNW,29,4715.69,162.61
BI100210,2025-05,NE,26,4227.86,162.61
BI100210,2025-05,MA,22,3577.42,162.61
BI100210,2025-05,SE,23,3740.03,162.61
BI100210,2025-05,MW,28,4553.08,162.61
BI100210,2025-05,TX,28,4553.08,162.61
BI100210,2025-05,MTN,34,5528.74,162.61
BI100210,2025-05,PSW,24,3902.64,162.61
BI100210,2025-05,PNW,29,4715.69,162.61
BI100210,2025-06,NE,23,3740.03,162.61
BI100210,2025-06,MA,22,3577.42,162.61
BI100210,2025-06,SE,22,3577.42,162.61
BI100210,2025-06,MW,27,4390.47,162.61
BI100210,2025-06,TX,32,5203.52,162.61
BI100210,2025-06,MTN,33,5366.13,162.61
BI100210,2025-06,PSW,26,4227.86,162.61
BI100210,2025-06,PNW,30,4878.3,162.61
BI100210,2025-07,NE,25,4065.25,162.61
BI100210,2025-07,MA,22,3577.42,162.61
BI100210,2025-07,SE,22,3577.42,162.61
BI100210,2025-07,MW,29,4715.69,162.61
BI100210,2025-07,TX,31,5040.91,162.61
BI100210,2025-07,MTN,31,5040.91,162.61
BI100210,2025-07,PSW,24,3902.64,162.61
BI100210,2025-07,PNW,31,5040.91,162.61
BI100210,2025-08,NE,25,4065.25,162.61
BI100210,2025-08,MA,22,3577.42,162.61
BI100210,2025-08,SE,23,3740.03,162.61
BI100210,2025-08,MW,27,4390.47,162.61
BI100210,2025-08,TX,31,5040.91,162.61
BI100210,2025-08,MTN,32,5203.52,162.61
BI100210,2025-08,PSW,27,4390.47,162.61
BI100210,2025-08,PNW,29,4715.69,162.61
BI100210,2025-09,NE,27,4390.47,162.61
BI100210,2025-09,MA,25,4065.25,162.61
BI100210,2025-09,SE,22,3577.42,162.61
BI100210,2025-09,MW,27,4390.47,162.61
BI100210,2025-09,TX,31,5040.91,162.61
BI100210,2025-09,MTN,32,5203.52,162.61
BI100210,2025-09,PSW,26,4227.86,162.61
BI100210,2025-09,PNW,28,4553.08,162.61
BI100210,2025-10,NE,25,4065.25,162.61
BI100210,2025-10,MA,23,3740.03,162.61
BI100210,2025-10,SE,24,3902.64,162.61
BI100210,2025-10,MW,28,4553.08,162.61
BI100210,2025-10,TX,33,5366.13,162.61
BI100210,2025-10,MTN,34,5528.74,162.61
BI100210,2025-10,PSW,27,4390.47,162.61
BI100210,2025-10,PNW,31,5040.91,162.61
BI100210,2025-11,NE,26,4227.86,162.61
BI100210,2025-11,MA,24,3902.64,162.61
BI100210,2025-11,SE,24,3902.64,162.61
BI100210,2025-11,MW,27,4390.47,162.61
BI100210,2025-11,TX,29,4715.69,162.61
BI100210,2025-11,MTN,34,5528.74,162.61
BI100210,2025-11,PSW,26,4227.86,162.61
BI100210,2025-11,PNW,33,5366.13,162.61
BI100210,2025-12,NE,26,4227.86,162.61
BI100210,2025-12,MA,24,3902.64,162.61
BI100210,2025-12,SE,24,3902.64,162.61
BI100210,2025-12,MW,31,5040.91,162.61
BI100210,2025-12,TX,30,4878.3,162.61
BI100210,2025-12,MTN,34,5528.74,162.61
BI100210,2025-12,PSW,26,4227.86,162.61
BI100210,2025-12,PNW,31,5040.91,162.61
BI100217,2024-01,NE,11,210.1,19.1
BI100217,2024-01,MA,19,362.9,19.1
BI100217,2024-01,SE,16,305.6,19.1
BI100217,2024-01,MW,19,362.9,19.1
BI100217,2024-01,TX,16,305.6,19.1
BI100217,2024-01,MTN,13,248.3,19.1
BI100217,2024-01,PSW,17,324.7,19.1
BI100217,2024-01,PNW,13,248.3,19.1
BI100217,2024-02,NE,12,229.2,19.1
BI100217,2024-02,MA,18,343.8,19.1
BI100217,2024-02,SE,15,286.5,19.1
BI100217,2024-02,MW,20,382.0,19.1
BI100217,2024-02,TX,14,267.4,19.1
BI100217,2024-02,MTN,12,229.2,19.1
BI100217,2024-02,PSW,16,305.6,19.1
BI100217,2024-02,PNW,14,267.4,19.1
BI100217,2024-03,NE,12,229.2,19.1
BI100217,2024-03,MA,17,324.7,19.1
BI100217,2024-03,SE,15,286.5,19.1
BI100217,2024-03,MW,19,362.9,19.1
BI100217,2024-03,TX,17,324.7,19.1
BI100217,2024-03,MTN,13,248.3,19.1
BI100217,2024-03,PSW,18,343.8,19.1
BI100217,2024-03,PNW,13,248.3,19.1
BI100217,2024-04,NE,13,248.3,19.1
BI100217,2024-04,MA,17,324.7,19.1
BI100217,2024-04,SE,16,305.6,19.1
BI100217,2024-04,MW,20,382.0,19.1
BI100217,2024-04,TX,14,267.4,19.1
BI100217,2024-04,MTN,13,248.3,19.1
BI100217,2024-04,PSW,18,343.8,19.1
BI100217,2024-04,PNW,15,286.5,19.1
BI100217,2024-05,NE,12,229.2,19.1
BI100217,2024-05,MA,17,324.7,19.1
BI100217,2024-05,SE,16,305.6,19.1
BI100217,2024-05,MW,21,401.1,19.1
BI100217,2024-05,TX,16,305.6,19.1
BI100217,2024-05,MTN,12,229.2,19.1
BI100217,2024-05,PSW,17,324.7,19.1
BI100217,2024-05,PNW,14,267.4,19.1
BI100217,2024-06,NE,13,248.3,19.1
BI100217,2024-06,MA,17,324.7,19.1
BI100217,2024-06,SE,15,286.5,19.1
BI100217,2024-06,MW,19,362.9,19.1
BI100217,2024-06,TX,17,324.7,19.1
BI100217,2024-06,MTN,13,248.3,19.1
BI100217,2024-06,PSW,17,324.7,19.1
BI100217,2024-06,PNW,14,267.4,19.1
BI100217,2024-07,NE,13,248.3,19.1
BI100217,2024-07,MA,18,343.8,19.1
BI100217,2024-07,SE,16,305.6,19.1
BI100217,2024-07,MW,20,382.0,19.1
BI100217,2024-07,TX,16,305.6,19.1
BI100217,2024-07,MTN,14,267.4,19.1
BI100217,2024-07,PSW,17,324.7,19.1
BI100217,2024-07,PNW,14,267.4,19.1
BI100217,2024-08,NE,13,248.3,19.1
BI100217,2024-08,MA,19,362.9,19.1
BI100217,2024-08,SE,15,286.5,19.1
BI100217,2024-08,MW,20,382.0,19.1
BI100217,2024-08,TX,15,286.5,19.1
BI100217,2024-08,MTN,13,248.3,19.1
BI100217,2024-08,PSW,16,305.6,19.1
BI100217,2024-08,PNW,14,267.4,19.1
BI100217,2024-09,NE,13,248.3,19.1
BI100217,2024-09,MA,19,362.9,19.1
BI100217,2024-09,SE,17,324.7,19.1
BI100217,2024-09,MW,19,362.9,19.1
BI100217,2024-09,TX,16,305.6,19.1
BI100217,2024-09,MTN,13,248.3,19.1
BI100217,2024-09,PSW,18,343.8,19.1
BI100217,2024-09,PNW,15,286.5,19.1
BI100217,2024-10,NE,12,229.2,19.1
BI100217,2024-10,MA,19,362.9,19.1
BI100217,2024-10,SE,15,286.5,19.1
BI100217,2024-10,MW,21,401.1,19.1
BI100217,2024-10,TX,16,305.6,19.1
BI100217,2024-10,MTN,14,267.4,19.1
BI100217,2024-10,PSW,18,343.8,19.1
BI100217,2024-10,PNW,15,286.5,19.1
BI100217,2024-11,NE,12,229.2,19.1
BI100217,2024-11,MA,18,343.8,19.1
BI100217,2024-11,SE,17,324.7,19.1
BI100217,2024-11,MW,20,382.0,19.1
BI100217,2024-11,TX,16,305.6,19.1
BI100217,2024-11,MTN,13,248.3,19.1
BI100217,2024-11,PSW,19,362.9,19.1
BI100217,2024-11,PNW,15,286.5,19.1
BI100217,2024-12,NE,12,229.2,19.1
BI100217,2024-12,MA,20,382.0,19.1
BI100217,2024-12,SE,16,305.6,19.1
BI100217,2024-12,MW,20,382.0,19.1
BI100217,2024-12,TX,17,324.7,19.1
BI100217,2024-12,MTN,15,286.5,19.1
BI100217,2024-12,PSW,17,324.7,19.1
BI100217,2024-12,PNW,14,267.4,19.1
BI100217,2025-01,NE,13,248.3,19.1
BI100217,2025-01,MA,20,382.0,19.1
BI100217,2025-01,SE,17,324.7,19.1
BI100217,2025-01,MW,22,420.2,19.1
BI100217,2025-01,TX,16,305.6,19.1
BI100217,2025-01,MTN,14,267.4,19.1
BI100217,2025-01,PSW,19,362.9,19.1
BI100217,2025-01,PNW,14,267.4,19.1
BI100217,2025-02,NE,13,248.3,19.1
BI100217,2025-02,MA,19,362.9,19.1
BI100217,2025-02,SE,17,324.7,19.1
BI100217,2025-02,MW,21,401.1,19.1
BI100217,2025-02,TX,15,286.5,19.1
BI100217,2025-02,MTN,15,286.5,19.1
BI100217,2025-02,PSW,18,343.8,19.1
BI100217,2025-02,PNW,14,267.4,19.1
BI100217,2025-03,NE,13,248.3,19.1
BI100217,2025-03,MA,19,362.9,19.1
BI100217,2025-03,SE,17,324.7,19.1
BI100217,2025-03,MW,19,362.9,19.1
BI100217,2025-03,TX,16,305.6,19.1
BI100217,2025-03,MTN,13,248.3,19.1
BI100217,2025-03,PSW,18,343.8,19.1
BI100217,2025-03,PNW,16,305.6,19.1
BI100217,2025-04,NE,14,267.4,19.1
BI100217,2025-04,MA,20,382.0,19.1
BI100217,2025-04,SE,17,324.7,19.1
BI100217,2025-04,MW,23,439.3,19.1
BI100217,2025-04,TX,16,305.6,19.1
BI100217,2025-04,MTN,13,248.3,19.1
BI100217,2025-04,PSW,18,343.8,19.1
BI100217,2025-04,PNW,15,286.5,19.1
BI100217,2025-05,NE,13,248.3,19.1
BI100217,2025-05,MA,20,382.0,19.1
BI100217,2025-05,SE,17,324.7,19.1
BI100217,2025-05,MW,21,401.1,19.1
BI100217,2025-05,TX,17,324.7,19.1
BI100217,2025-05,MTN,15,286.5,19.1
BI100217,2025-05,PSW,20,382.0,19.1
BI100217,2025-05,PNW,16,305.6,19.1
BI100217,2025-06,NE,13,248.3,19.1
BI100217,2025-06,MA,21,401.1,19.1
BI100217,2025-06,SE,17,324.7,19.1
BI100217,2025-06,MW,21,401.1,19.1
BI100217,2025-06,TX,18,343.8,19.1
BI100217,2025-06,MTN,14,267.4,19.1
BI100217,2025-06,PSW,18,343.8,19.1
BI100217,2025-06,PNW,16,305.6,19.1
BI100217,2025-07,NE,14,267.4,19.1
BI100217,2025-07,MA,21,401.1,19.1
BI100217,2025-07,SE,16,305.6,19.1
BI100217,2025-07,MW,21,401.1,19.1
BI100217,2025-07,TX,16,305.6,19.1
BI100217,2025-07,MTN,15,286.5,19.1
BI100217,2025-07,PSW,18,343.8,19.1
BI100217,2025-07,PNW,16,305.6,19.1
BI100217,2025-08,NE,12,229.2,19.1
BI100217,2025-08,MA,20,382.0,19.1
BI100217,2025-08,SE,16,305.6,19.1
BI100217,2025-08,MW,21,401.1,19.1
BI100217,2025-08,TX,16,305.6,19.1
BI100217,2025-08,MTN,14,267.4,19.1
BI100217,2025-08,PSW,18,343.8,19.1
BI100217,2025-08,PNW,16,305.6,19.1
BI100217,2025-09,NE,14,267.4,19.1
BI100217,2025-09,MA,19,362.9,19.1
BI100217,2025-09,SE,17,324.7,19.1
BI100217,2025-09,MW,22,420.2,19.1
BI100217,2025-09,TX,17,324.7,19.1
BI100217,2025-09,MTN,15,286.5,19.1
BI100217,2025-09,PSW,20,382.0,19.1
BI100217,2025-09,PNW,16,305.6,19.1
BI100217,2025-10,NE,13,248.3,19.1
BI100217,2025-10,MA,20,382.0,19.1
BI100217,2025-10,SE,18,343.8,19.1
BI100217,2025-10,MW,21,401.1,19.1
BI100217,2025-10,TX,18,343.8,19.1
BI100217,2025-10,MTN,14,267.4,19.1
BI100217,2025-10,PSW,18,343.8,19.1
BI100217,2025-10,PNW,15,286.5,19.1
BI100217,2025-11,NE,13,248.3,19.1
BI100217,2025-11,MA,21,401.1,19.1
BI100217,2025-11,SE,16,305.6,19.1
BI100217,2025-11,MW,22,420.2,19.1
BI100217,2025-11,TX,16,305.6,19.1
BI100217,2025-11,MTN,14,267.4,19.1
BI100217,2025-11,PSW,19,362.9,19.1
BI100217,2025-11,PNW,15,286.5,19.1
BI100217,2025-12,NE,14,267.4,19.1
BI100217,2025-12,MA,20,382.0,19.1
BI100217,2025-12,SE,16,305.6,19.1
BI100217,2025-12,MW,21,401.1,19.1
BI100217,2025-12,TX,17,324.7,19.1
BI100217,2025-12,MTN,14,267.4,19.1
BI100217,2025-12,PSW,20,382.0,19.1
BI100217,2025-12,PNW,15,286.5,19.1
BI100224,2024-01,NE,19,3949.53,207.87
BI100224,2024-01,MA,16,3325.92,207.87
BI100224,2024-01,SE,23,4781.01,207.87
BI100224,2024-01,MW,25,5196.75,207.87
BI100224,2024-01,TX,18,3741.66,207.87
BI100224,2024-01,MTN,16,3325.92,207.87
BI100224,2024-01,PSW,16,3325.92,207.87
BI100224,2024-01,PNW,18,3741.66,207.87
BI100224,2024-02,NE,18,3741.66,207.87
BI100224,2024-02,MA,16,3325.92,207.87
BI100224,2024-02,SE,22,4573.14,207.87
BI100224,2024-02,MW,23,4781.01,207.87
BI100224,2024-02,TX,20,4157.4,207.87
BI100224,2024-02,MTN,16,3325.92,207.87
BI100224,2024-02,PSW,16,3325.92,207.87
BI100224,2024-02,PNW,19,3949.53,207.87
BI100224,2024-03,NE,20,4157.4,207.87
BI100224,2024-03,MA,17,3533.79,207.87
BI100224,2024-03,SE,22,4573.14,207.87
BI100224,2024-03,MW,25,5196.75,207.87
BI100224,2024-03,TX,21,4365.27,207.87
BI100224,2024-03,MTN,17,3533.79,207.87
BI100224,2024-03,PSW,16,3325.92,207.87
BI100224,2024-03,PNW,20,4157.4,207.87
BI100224,2024-04,NE,19,3949.53,207.87
BI100224,2024-04,MA,17,3533.79,207.87
BI100224,2024-04,SE,22,4573.14,207.87
BI100224,2024-04,MW,23,4781.01,207.87
BI100224,2024-04,TX,19,3949.53,207.87
BI100224,2024-04,MTN,17,3533.79,207.87
BI100224,2024-04,PSW,16,3325.92,207.87
BI100224,2024-04,PNW,19,3949.53,207.87
BI100224,2024-05,NE,19,3949.53,207.87
BI100224,2024-05,MA,16,3325.92,207.87
BI100224,2024-05,SE,24,4988.88,207.87
BI100224,2024-05,MW,25,5196.75,207.87
BI100224,2024-05,TX,19,3949.53,207.87
BI100224,2024-05,MTN,17,3533.79,207.87
BI100224,2024-05,PSW,15,3118.05,207.87
BI100224,2024-05,PNW,18,3741.66,207.87
BI100224,2024-06,NE,21,4365.27,207.87
BI100224,2024-06,MA,18,3741.66,207.87
BI100224,2024-06,SE,22,4573.14,207.87
BI100224,2024-06,MW,26,5404.62,207.87
BI100224,2024-06,TX,21,4365.27,207.87
BI100224,2024-06,MTN,17,3533.79,207.87
BI100224,2024-06,PSW,17,3533.79,207.87
BI100224,2024-06,PNW,19,3949.53,207.87
BI100224,2024-07,NE,21,4365.27,207.87
BI100224,2024-07,MA,18,3741.66,207.87
BI100224,2024-07,SE,26,5404.62,207.87
BI100224,2024-07,MW,27,5612.49,207.87
BI100224,2024-07,TX,18,3741.66,207.87
BI100224,2024-07,MTN,16,3325.92,207.87
BI100224,2024-07,PSW,17,3533.79,207.87
BI100224,2024-07,PNW,20,4157.4,207.87
BI100224,2024-08,NE,20,4157.4,207.87
BI100224,2024-08,MA,17,3533.79,207.87
BI100224,2024-08,SE,24,4988.88,207.87
BI100224,2024-08,MW,24,4988.88,207.87
BI100224,2024-08,TX,19,3949.53,207.87
BI100224,2024-08,MTN,17,3533.79,207.87
BI100224,2024-08,PSW,17,3533.79,207.87
BI100224,2024-08,PNW,18,3741.66,207.87
BI100224,2024-09,NE,19,3949.53,207.87
BI100224,2024-09,MA,16,3325.92,207.87
BI100224,2024-09,SE,24,4988.88,207.87
BI100224,2024-09,MW,24,4988.88,207.87
BI100224,2024-09,TX,19,3949.53,207.87
BI100224,2024-09,MTN,16,3325.92,207.87
BI100224,2024-09,PSW,17,3533.79,207.87
BI100224,2024-09,PNW,20,4157.4,207.87
BI100224,2024-10,NE,21,4365.27,207.87
BI100224,2024-10,MA,17,3533.79,207.87
BI100224,2024-10,SE,25,5196.75,207.87
BI100224,2024-10,MW,27,5612.49,207.87
BI100224,2024-10,TX,20,4157.4,207.87
BI100224,2024-10,MTN,17,3533.79,207.87
BI100224,2024-10,PSW,17,3533.79,207.87
BI100224,2024-10,PNW,19,3949.53,207.87
BI100224,2024-11,NE,21,4365.27,207.87
BI100224,2024-11,MA,17,3533.79,207.87
BI100224,2024-11,SE,25,5196.75,207.87
BI100224,2024-11,MW,24,4988.88,207.87
BI100224,2024-11,TX,20,4157.4,207.87
BI100224,2024-11,MTN,18,3741.66,207.87
BI100224,2024-11,PSW,18,3741.66,207.87
BI100224,2024-11,PNW,21,4365.27,207.87
BI100224,2024-12,NE,22,4573.14,207.87
BI100224,2024-12,MA,18,3741.66,207.87
BI100224,2024-12,SE,26,5404.62,207.87
BI100224,2024-12,MW,28,5820.36,207.87
BI100224,2024-12,TX,22,4573.14,207.87
BI100224,2024-12,MTN,16,3325.92,207.87
BI100224,2024-12,PSW,16,3325.92,207.87
BI100224,2024-12,PNW,21,4365.27,207.87
BI100224,2025-01,NE,20,4157.4,207.87
BI100224,2025-01,MA,17,3533.79,207.87
BI100224,2025-01,SE,26,5404.62,207.87
BI100224,2025-01,MW,24,4988.88,207.87
BI100224,2025-01,TX,19,3949.53,207.87
BI100224,2025-01,MTN,16,3325.92,207.87
BI100224,2025-01,PSW,17,3533.79,207.87
BI100224,2025-01,PNW,20,4157.4,207.87
BI100224,2025-02,NE,21,4365.27,207.87
BI100224,2025-02,MA,19,3949.53,207.87
BI100224,2025-02,SE,23,4781.01,207.87
BI100224,2025-02,MW,25,5196.75,207.87
BI100224,2025-02,TX,19,3949.53,207.87
BI100224,2025-02,MTN,18,3741.66,207.87
BI100224,2025-02,PSW,17,3533.79,207.87
BI100224,2025-02,PNW,21,4365.27,207.87
BI100224,2025-03,NE,22,4573.14,207.87
BI100224,2025-03,MA,17,3533.79,207.87
BI100224,2025-03,SE,26,5404.62,207.87
BI100224,2025-03,MW,24,4988.88,207.87
BI100224,2025-03,TX,20,4157.4,207.87
BI100224,2025-03,MTN,17,3533.79,207.87
BI100224,2025-03,PSW,16,3325.92,207.87
BI100224,2025-03,PNW,21,4365.27,207.87
BI100224,2025-04,NE,21,4365.27,207.87
BI100224,2025-04,MA,18,3741.66,207.87
BI100224,2025-04,SE,25,5196.75,207.87
BI100224,2025-04,MW,27,5612.49,207.87
BI100224,2025-04,TX,21,4365.27,207.87
BI100224,2025-04,MTN,18,3741.66,207.87
