CHEWY_PRODUCT_PART_NUMBER,reporting_week_month,region,fill_rate,on_hand_units,forecast_units
CW500084,2024-07,PSW,0.934,204,208
CW500084,2024-07,PNW,0.943,283,213
CW500084,2024-08,NE,0.974,355,198
CW500084,2024-08,MA,0.942,145,185
CW500084,2024-08,SE,0.985,205,188
CW500084,2024-08,MW,0.959,320,191
CW500084,2024-08,TX,0.996,236,175
CW500084,2024-08,MTN,0.948,318,212
CW500084,2024-08,PSW,0.943,165,233
CW500084,2024-08,PNW,0.969,286,231
CW500084,2024-09,NE,0.937,191,183
CW500084,2024-09,MA,0.995,128,183
CW500084,2024-09,SE,0.965,214,188
CW500084,2024-09,MW,0.937,108,179
CW500084,2024-09,TX,0.989,167,198
CW500084,2024-09,MTN,0.951,140,218
CW500084,2024-09,PSW,0.961,354,221
CW500084,2024-09,PNW,0.995,298,220
CW500084,2024-10,NE,0.97,160,176
CW500084,2024-10,MA,0.989,235,177
CW500084,2024-10,SE,0.931,128,192
CW500084,2024-10,MW,0.958,202,177
CW500084,2024-10,TX,0.973,337,201
CW500084,2024-10,MTN,0.992,350,217
CW500084,2024-10,PSW,0.965,370,230
CW500084,2024-10,PNW,0.936,286,236
CW500084,2024-11,NE,0.99,275,188
CW500084,2024-11,MA,0.965,184,168
CW500084,2024-11,SE,0.994,258,178
CW500084,2024-11,MW,0.943,200,191
CW500084,2024-11,TX,0.963,154,186
CW500084,2024-11,MTN,0.937,169,209
CW500084,2024-11,PSW,0.977,412,219
CW500084,2024-11,PNW,0.976,330,211
CW500084,2024-12,NE,0.99,202,181
CW500084,2024-12,MA,0.973,287,184
CW500084,2024-12,SE,0.984,264,208
CW500084,2024-12,MW,0.954,156,187
CW500084,2024-12,TX,0.958,340,187
CW500084,2024-12,MTN,0.994,409,217
CW500084,2024-12,PSW,0.96,298,217
CW500084,2024-12,PNW,0.975,275,228
CW500084,2025-01,NE,0.993,131,177
CW500084,2025-01,MA,0.949,250,187
CW500084,2025-01,SE,0.992,247,196
CW500084,2025-01,MW,0.999,260,185
CW500084,2025-01,TX,0.959,177,204
CW500084,2025-01,MTN,0.994,304,202
CW500084,2025-01,PSW,0.968,382,214
CW500084,2025-01,PNW,0.938,448,252
CW500084,2025-02,NE,0.964,122,204
CW500084,2025-02,MA,0.993,206,174
CW500084,2025-02,SE,0.976,313,191
CW500084,2025-02,MW,0.937,314,204
CW500084,2025-02,TX,0.933,368,213
CW500084,2025-02,MTN,0.972,296,206
CW500084,2025-02,PSW,0.996,147,227
CW500084,2025-02,PNW,0.951,176,248
CW500084,2025-03,NE,0.94,104,193
CW500084,2025-03,MA,0.948,144,174
CW500084,2025-03,SE,0.971,293,201
CW500084,2025-03,MW,0.959,196,174
CW500084,2025-03,TX,0.97,222,209
CW500084,2025-03,MTN,0.94,246,239
CW500084,2025-03,PSW,1.0,234,220
CW500084,2025-03,PNW,0.95,217,242
CW500084,2025-04,NE,0.959,144,193
CW500084,2025-04,MA,0.989,155,193
CW500084,2025-04,SE,0.934,386,208
CW500084,2025-04,MW,0.941,174,177
CW500084,2025-04,TX,0.955,335,216
CW500084,2025-04,MTN,0.945,291,218
CW500084,2025-04,PSW,0.981,130,210
CW500084,2025-04,PNW,0.976,112,220
CW500084,2025-05,NE,0.977,204,208
CW500084,2025-05,MA,0.979,277,172
CW500084,2025-05,SE,0.951,397,216
CW500084,2025-05,MW,0.968,180,182
CW500084,2025-05,TX,0.985,226,214
CW500084,2025-05,MTN,0.959,187,232
CW500084,2025-05,PSW,0.971,163,235
CW500084,2025-05,PNW,0.998,276,232
CW500084,2025-06,NE,0.961,93,187
CW500084,2025-06,MA,0.948,95,193
CW500084,2025-06,SE,0.97,146,189
CW500084,2025-06,MW,0.949,187,206
CW500084,2025-06,TX,0.935,366,202
CW500084,2025-06,MTN,0.946,325,224
CW500084,2025-06,PSW,0.946,380,225
CW500084,2025-06,PNW,0.942,376,255
CW500084,2025-07,NE,0.957,207,215
CW500084,2025-07,MA,0.98,253,180
CW500084,2025-07,SE,0.95,203,209
CW500084,2025-07,MW,0.957,119,194
CW500084,2025-07,TX,0.99,106,210
CW500084,2025-07,MTN,0.958,447,241
CW500084,2025-07,PSW,0.982,134,235
CW500084,2025-07,PNW,0.935,325,249
CW500084,2025-08,NE,0.947,254,211
CW500084,2025-08,MA,0.94,282,194
CW500084,2025-08,SE,0.959,280,210
CW500084,2025-08,MW,0.999,286,182
CW500084,2025-08,TX,0.984,374,212
CW500084,2025-08,MTN,0.955,133,239
CW500084,2025-08,PSW,0.996,104,206
CW500084,2025-08,PNW,0.95,405,235
CW500084,2025-09,NE,0.969,243,205
CW500084,2025-09,MA,0.964,181,187
CW500084,2025-09,SE,0.957,221,200
CW500084,2025-09,MW,0.957,322,179
CW500084,2025-09,TX,0.998,258,210
CW500084,2025-09,MTN,0.961,228,224
CW500084,2025-09,PSW,0.964,331,239
CW500084,2025-09,PNW,0.948,258,244
CW500084,2025-10,NE,0.993,358,195
CW500084,2025-10,MA,0.936,116,183
CW500084,2025-10,SE,0.995,322,210
CW500084,2025-10,MW,0.967,218,193
CW500084,2025-10,TX,0.966,192,219
CW500084,2025-10,MTN,0.998,171,234
CW500084,2025-10,PSW,0.953,123,252
CW500084,2025-10,PNW,0.979,429,256
CW500084,2025-11,NE,0.937,140,210
CW500084,2025-11,MA,0.959,298,201
CW500084,2025-11,SE,0.998,253,218
CW500084,2025-11,MW,0.982,332,191
CW500084,2025-11,TX,0.95,169,216
CW500084,2025-11,MTN,0.951,350,239
CW500084,2025-11,PSW,0.955,131,232
CW500084,2025-11,PNW,0.983,309,256
CW500084,2025-12,NE,0.931,349,206
CW500084,2025-12,MA,0.959,101,192
CW500084,2025-12,SE,0.986,190,222
CW500084,2025-12,MW,0.99,179,182
CW500084,2025-12,TX,0.979,352,195
CW500084,2025-12,MTN,0.951,227,250
CW500084,2025-12,PSW,0.959,308,252
CW500084,2025-12,PNW,0.975,281,261
CW500087,2024-01,NE,0.954,70,117
CW500087,2024-01,MA,0.979,321,170
CW500087,2024-01,SE,0.986,249,157
CW500087,2024-01,MW,0.966,91,168
CW500087,2024-01,TX,0.963,162,131
CW500087,2024-01,MTN,0.932,250,136
CW500087,2024-01,PSW,0.961,102,182
CW500087,2024-01,PNW,0.97,152,123
CW500087,2024-02,NE,0.993,124,126
CW500087,2024-02,MA,0.956,230,196
CW500087,2024-02,SE,0.947,239,165
CW500087,2024-02,MW,0.968,156,170
CW500087,2024-02,TX,0.999,146,126
CW500087,2024-02,MTN,0.939,161,134
CW500087,2024-02,PSW,0.962,335,176
CW500087,2024-02,PNW,0.932,204,116
CW500087,2024-03,NE,0.954,222,126
CW500087,2024-03,MA,0.984,120,173
CW500087,2024-03,SE,0.992,136,163
CW500087,2024-03,MW,0.998,117,163
CW500087,2024-03,TX,0.945,202,126
CW500087,2024-03,MTN,0.946,190,140
CW500087,2024-03,PSW,0.985,149,160
CW500087,2024-03,PNW,0.939,196,126
CW500087,2024-04,NE,0.985,176,122
CW500087,2024-04,MA,0.96,238,186
CW500087,2024-04,SE,0.971,287,156
CW500087,2024-04,MW,0.934,218,176
CW500087,2024-04,TX,0.976,180,124
CW500087,2024-04,MTN,0.961,174,146
CW500087,2024-04,PSW,0.974,91,165
CW500087,2024-04,PNW,0.981,146,117
CW500087,2024-05,NE,0.938,234,136
CW500087,2024-05,MA,0.99,122,178
CW500087,2024-05,SE,0.977,227,148
CW500087,2024-05,MW,0.972,222,174
CW500087,2024-05,TX,0.932,179,121
CW500087,2024-05,MTN,0.965,103,132
CW500087,2024-05,PSW,0.943,293,188
CW500087,2024-05,PNW,0.944,96,117
CW500087,2024-06,NE,0.957,73,136
CW500087,2024-06,MA,0.982,298,192
CW500087,2024-06,SE,0.966,205,161
CW500087,2024-06,MW,0.943,101,173
CW500087,2024-06,TX,0.957,146,130
CW500087,2024-06,MTN,0.932,200,138
CW500087,2024-06,PSW,0.937,283,197
CW500087,2024-06,PNW,0.962,180,119
CW500087,2024-07,NE,0.957,104,127
CW500087,2024-07,MA,0.997,297,181
CW500087,2024-07,SE,0.996,73,147
CW500087,2024-07,MW,0.941,128,163
CW500087,2024-07,TX,0.954,172,127
CW500087,2024-07,MTN,0.953,119,141
CW500087,2024-07,PSW,0.936,170,197
CW500087,2024-07,PNW,0.942,134,131
CW500087,2024-08,NE,0.937,87,123
CW500087,2024-08,MA,0.957,255,201
CW500087,2024-08,SE,0.977,84,150
CW500087,2024-08,MW,0.976,273,170
CW500087,2024-08,TX,0.991,121,114
CW500087,2024-08,MTN,0.932,242,151
CW500087,2024-08,PSW,0.998,312,170
CW500087,2024-08,PNW,0.932,90,124
CW500087,2024-09,NE,0.993,219,116
CW500087,2024-09,MA,0.947,167,202
CW500087,2024-09,SE,0.944,284,162
CW500087,2024-09,MW,0.959,204,163
CW500087,2024-09,TX,0.948,134,130
CW500087,2024-09,MTN,0.961,123,155
CW500087,2024-09,PSW,0.968,196,179
CW500087,2024-09,PNW,0.964,216,125
CW500087,2024-10,NE,0.989,228,119
CW500087,2024-10,MA,0.959,260,184
CW500087,2024-10,SE,0.961,200,158
CW500087,2024-10,MW,0.936,299,173
CW500087,2024-10,TX,0.999,221,129
CW500087,2024-10,MTN,0.993,114,145
CW500087,2024-10,PSW,0.982,138,170
CW500087,2024-10,PNW,0.999,224,123
CW500087,2024-11,NE,0.981,214,123
CW500087,2024-11,MA,0.964,256,187
CW500087,2024-11,SE,0.943,128,180
CW500087,2024-11,MW,0.975,153,175
CW500087,2024-11,TX,0.948,78,135
CW500087,2024-11,MTN,0.932,100,141
CW500087,2024-11,PSW,0.969,358,188
CW500087,2024-11,PNW,0.944,244,140
CW500087,2024-12,NE,0.955,85,143
CW500087,2024-12,MA,0.998,120,175
CW500087,2024-12,SE,0.986,104,159
CW500087,2024-12,MW,0.964,118,167
CW500087,2024-12,TX,0.995,144,128
CW500087,2024-12,MTN,0.939,131,146
CW500087,2024-12,PSW,0.996,124,176
CW500087,2024-12,PNW,0.964,85,121
CW500087,2025-01,NE,0.999,145,131
CW500087,2025-01,MA,0.944,309,186
CW500087,2025-01,SE,0.95,286,158
CW500087,2025-01,MW,0.94,232,182
CW500087,2025-01,TX,0.935,68,131
CW500087,2025-01,MTN,0.96,251,150
CW500087,2025-01,PSW,0.937,264,192
CW500087,2025-01,PNW,0.97,228,124
CW500087,2025-02,NE,0.979,239,126
CW500087,2025-02,MA,0.983,303,202
CW500087,2025-02,SE,0.966,218,179
CW500087,2025-02,MW,0.934,181,191
CW500087,2025-02,TX,0.95,230,132
CW500087,2025-02,MTN,0.964,181,154
CW500087,2025-02,PSW,0.966,360,188
CW500087,2025-02,PNW,0.963,139,127
CW500087,2025-03,NE,0.984,229,122
CW500087,2025-03,MA,0.932,240,215
CW500087,2025-03,SE,0.957,199,159
CW500087,2025-03,MW,0.993,236,174
CW500087,2025-03,TX,0.952,76,129
CW500087,2025-03,MTN,0.98,155,144
CW500087,2025-03,PSW,0.972,219,197
CW500087,2025-03,PNW,0.961,242,139
CW500087,2025-04,NE,0.988,102,139
CW500087,2025-04,MA,0.956,216,211
CW500087,2025-04,SE,0.974,280,176
CW500087,2025-04,MW,0.966,232,168
CW500087,2025-04,TX,0.981,80,137
CW500087,2025-04,MTN,0.942,211,146
CW500087,2025-04,PSW,0.949,152,202
CW500087,2025-04,PNW,0.971,170,130
CW500087,2025-05,NE,0.947,239,143
CW500087,2025-05,MA,0.976,137,193
CW500087,2025-05,SE,0.984,314,168
CW500087,2025-05,MW,0.934,206,176
CW500087,2025-05,TX,0.95,240,141
CW500087,2025-05,MTN,0.945,82,143
CW500087,2025-05,PSW,0.973,97,181
CW500087,2025-05,PNW,0.959,114,126
CW500087,2025-06,NE,0.984,255,142
CW500087,2025-06,MA,0.953,144,199
CW500087,2025-06,SE,0.973,155,167
CW500087,2025-06,MW,0.988,112,173
CW500087,2025-06,TX,0.979,136,124
CW500087,2025-06,MTN,0.962,179,142
CW500087,2025-06,PSW,0.977,227,192
CW500087,2025-06,PNW,0.99,69,124
CW500087,2025-07,NE,0.964,91,136
CW500087,2025-07,MA,0.982,266,204
CW500087,2025-07,SE,0.951,158,168
CW500087,2025-07,MW,0.995,108,175
CW500087,2025-07,TX,0.952,92,146
CW500087,2025-07,MTN,0.995,90,151
CW500087,2025-07,PSW,0.966,102,187
CW500087,2025-07,PNW,0.961,157,125
CW500087,2025-08,NE,0.997,160,142
CW500087,2025-08,MA,0.952,183,199
CW500087,2025-08,SE,0.988,135,158
CW500087,2025-08,MW,0.993,249,175
CW500087,2025-08,TX,0.967,155,146
CW500087,2025-08,MTN,0.965,104,152
CW500087,2025-08,PSW,0.964,239,201
CW500087,2025-08,PNW,0.966,251,133
CW500087,2025-09,NE,0.947,105,145
CW500087,2025-09,MA,0.991,356,203
CW500087,2025-09,SE,0.992,126,178
CW500087,2025-09,MW,0.933,87,179
CW500087,2025-09,TX,0.948,209,145
CW500087,2025-09,MTN,0.963,196,147
CW500087,2025-09,PSW,0.963,133,187
CW500087,2025-09,PNW,0.973,106,142
CW500087,2025-10,NE,0.937,264,149
CW500087,2025-10,MA,0.936,135,222
CW500087,2025-10,SE,0.958,307,183
CW500087,2025-10,MW,0.995,129,166
CW500087,2025-10,TX,0.971,126,143
CW500087,2025-10,MTN,0.95,222,168
CW500087,2025-10,PSW,0.953,246,209
CW500087,2025-10,PNW,0.978,121,135
CW500087,2025-11,NE,0.961,126,131
CW500087,2025-11,MA,0.996,377,199
CW500087,2025-11,SE,0.99,228,175
CW500087,2025-11,MW,0.95,276,180
CW500087,2025-11,TX,0.967,167,137
CW500087,2025-11,MTN,0.935,164,160
CW500087,2025-11,PSW,0.931,348,206
CW500087,2025-11,PNW,0.973,251,144
CW500087,2025-12,NE,0.956,228,144
CW500087,2025-12,MA,0.951,179,224
CW500087,2025-12,SE,0.993,105,173
CW500087,2025-12,MW,0.941,282,178
CW500087,2025-12,TX,0.967,226,143
CW500087,2025-12,MTN,0.938,244,165
CW500087,2025-12,PSW,0.973,310,185
CW500087,2025-12,PNW,0.977,240,140
CW500090,2024-01,NE,0.962,22,35
CW500090,2024-01,MA,0.994,31,35
CW500090,2024-01,SE,0.962,20,34
CW500090,2024-01,MW,0.934,65,46
CW500090,2024-01,TX,0.97,53,46
CW500090,2024-01,MTN,0.955,71,51
CW500090,2024-01,PSW,0.993,26,40
CW500090,2024-01,PNW,0.962,86,45
CW500090,2024-02,NE,0.936,37,42
CW500090,2024-02,MA,0.981,19,37
CW500090,2024-02,SE,0.985,57,35
CW500090,2024-02,MW,0.948,70,44
CW500090,2024-02,TX,0.968,91,49
CW500090,2024-02,MTN,0.982,92,51
CW500090,2024-02,PSW,0.959,41,40
CW500090,2024-02,PNW,0.984,42,48
CW500090,2024-03,NE,0.94,70,41
CW500090,2024-03,MA,0.931,63,39
CW500090,2024-03,SE,0.959,48,34
CW500090,2024-03,MW,0.981,56,43
CW500090,2024-03,TX,0.937,27,51
CW500090,2024-03,MTN,0.97,94,54
CW500090,2024-03,PSW,0.96,33,37
CW500090,2024-03,PNW,0.953,45,49
CW500090,2024-04,NE,0.931,35,38
CW500090,2024-04,MA,0.957,53,38
CW500090,2024-04,SE,0.999,42,38
CW500090,2024-04,MW,0.977,40,40
CW500090,2024-04,TX,0.973,31,47
CW500090,2024-04,MTN,0.991,58,52
CW500090,2024-04,PSW,0.976,40,36
CW500090,2024-04,PNW,0.941,32,46
CW500090,2024-05,NE,0.963,32,40
CW500090,2024-05,MA,0.946,20,38
CW500090,2024-05,SE,0.943,38,37
CW500090,2024-05,MW,0.949,31,45
CW500090,2024-05,TX,0.978,25,47
CW500090,2024-05,MTN,0.986,25,50
CW500090,2024-05,PSW,0.97,27,37
CW500090,2024-05,PNW,0.943,25,47
CW500090,2024-06,NE,0.974,64,40
CW500090,2024-06,MA,0.99,37,36
CW500090,2024-06,SE,0.984,29,34
CW500090,2024-06,MW,0.955,82,48
CW500090,2024-06,TX,0.956,72,49
CW500090,2024-06,MTN,0.973,32,55
CW500090,2024-06,PSW,0.954,48,39
CW500090,2024-06,PNW,0.945,47,51
CW500090,2024-07,NE,0.958,23,40
CW500090,2024-07,MA,0.938,44,35
CW500090,2024-07,SE,0.971,41,38
CW500090,2024-07,MW,0.965,41,47
CW500090,2024-07,TX,0.936,61,49
CW500090,2024-07,MTN,0.949,107,56
CW500090,2024-07,PSW,0.981,43,41
CW500090,2024-07,PNW,0.933,74,49
CW500090,2024-08,NE,0.992,60,41
CW500090,2024-08,MA,0.967,38,40
CW500090,2024-08,SE,0.999,34,38
CW500090,2024-08,MW,0.971,84,44
CW500090,2024-08,TX,0.997,68,44
CW500090,2024-08,MTN,0.986,30,56
CW500090,2024-08,PSW,0.999,77,41
CW500090,2024-08,PNW,0.941,36,54
CW500090,2024-09,NE,0.947,65,44
CW500090,2024-09,MA,0.947,27,41
CW500090,2024-09,SE,0.989,59,35
CW500090,2024-09,MW,0.981,49,41
CW500090,2024-09,TX,0.954,78,53
CW500090,2024-09,MTN,0.96,32,51
CW500090,2024-09,PSW,0.982,77,41
CW500090,2024-09,PNW,0.974,63,51
CW500090,2024-10,NE,0.93,57,38
CW500090,2024-10,MA,0.931,67,40
CW500090,2024-10,SE,0.932,27,38
CW500090,2024-10,MW,0.993,43,47
CW500090,2024-10,TX,0.974,74,52
CW500090,2024-10,MTN,0.979,36,50
CW500090,2024-10,PSW,0.934,50,44
CW500090,2024-10,PNW,0.992,49,50
CW500090,2024-11,NE,0.994,40,38
CW500090,2024-11,MA,0.957,27,38
CW500090,2024-11,SE,0.935,47,37
CW500090,2024-11,MW,0.953,95,50
CW500090,2024-11,TX,0.991,39,47
CW500090,2024-11,MTN,0.966,49,57
CW500090,2024-11,PSW,0.968,31,43
CW500090,2024-11,PNW,0.952,79,47
CW500090,2024-12,NE,0.935,39,39
CW500090,2024-12,MA,1.0,40,39
CW500090,2024-12,SE,0.933,42,39
CW500090,2024-12,MW,0.994,37,47
CW500090,2024-12,TX,0.962,88,53
CW500090,2024-12,MTN,0.986,49,55
CW500090,2024-12,PSW,0.96,47,40
CW500090,2024-12,PNW,0.997,71,48
CW500090,2025-01,NE,0.936,55,40
CW500090,2025-01,MA,0.986,36,39
CW500090,2025-01,SE,0.984,62,35
CW500090,2025-01,MW,0.942,45,48
CW500090,2025-01,TX,0.953,60,49
CW500090,2025-01,MTN,0.93,74,59
CW500090,2025-01,PSW,0.987,74,43
CW500090,2025-01,PNW,0.997,42,52
CW500090,2025-02,NE,0.952,41,43
CW500090,2025-02,MA,0.992,58,36
CW500090,2025-02,SE,0.987,61,39
CW500090,2025-02,MW,0.983,78,48
CW500090,2025-02,TX,0.988,63,46
CW500090,2025-02,MTN,0.999,89,56
CW500090,2025-02,PSW,0.97,70,40
CW500090,2025-02,PNW,0.959,35,50
CW500090,2025-03,NE,0.961,41,44
CW500090,2025-03,MA,0.972,40,36
CW500090,2025-03,SE,0.983,44,39
CW500090,2025-03,MW,0.939,59,47
CW500090,2025-03,TX,0.948,31,53
CW500090,2025-03,MTN,0.966,92,55
CW500090,2025-03,PSW,0.941,81,44
CW500090,2025-03,PNW,0.978,54,49
CW500090,2025-04,NE,0.977,26,39
CW500090,2025-04,MA,0.967,29,40
CW500090,2025-04,SE,0.998,41,38
CW500090,2025-04,MW,0.935,52,49
CW500090,2025-04,TX,0.973,64,50
CW500090,2025-04,MTN,0.996,75,55
CW500090,2025-04,PSW,0.995,23,42
CW500090,2025-04,PNW,0.96,55,52
CW500090,2025-05,NE,0.999,53,41
CW500090,2025-05,MA,0.938,77,41
CW500090,2025-05,SE,0.979,56,40
CW500090,2025-05,MW,0.959,93,51
CW500090,2025-05,TX,0.934,89,53
CW500090,2025-05,MTN,0.969,80,58
CW500090,2025-05,PSW,0.94,74,46
CW500090,2025-05,PNW,0.977,96,54
CW500090,2025-06,NE,0.97,71,39
CW500090,2025-06,MA,0.971,52,37
CW500090,2025-06,SE,0.957,71,37
CW500090,2025-06,MW,0.993,53,44
CW500090,2025-06,TX,0.966,60,50
CW500090,2025-06,MTN,0.947,102,58
CW500090,2025-06,PSW,0.981,85,45
CW500090,2025-06,PNW,0.96,69,48
CW500090,2025-07,NE,0.958,59,45
CW500090,2025-07,MA,0.979,24,40
CW500090,2025-07,SE,0.954,43,40
CW500090,2025-07,MW,0.977,68,50
CW500090,2025-07,TX,0.95,72,49
CW500090,2025-07,MTN,0.961,79,55
CW500090,2025-07,PSW,0.957,44,41
CW500090,2025-07,PNW,0.944,82,52
CW500090,2025-08,NE,0.951,56,41
CW500090,2025-08,MA,0.936,23,44
CW500090,2025-08,SE,0.98,25,40
CW500090,2025-08,MW,0.958,33,51
CW500090,2025-08,TX,0.937,88,58
CW500090,2025-08,MTN,0.952,95,54
CW500090,2025-08,PSW,0.963,46,41
CW500090,2025-08,PNW,0.943,55,50
CW500090,2025-09,NE,0.982,50,39
CW500090,2025-09,MA,0.938,28,44
CW500090,2025-09,SE,0.991,27,37
CW500090,2025-09,MW,0.936,89,49
CW500090,2025-09,TX,0.99,91,52
CW500090,2025-09,MTN,0.969,71,61
CW500090,2025-09,PSW,0.979,25,45
CW500090,2025-09,PNW,0.954,95,55
CW500090,2025-10,NE,0.953,82,44
CW500090,2025-10,MA,0.967,66,39
CW500090,2025-10,SE,0.997,22,39
CW500090,2025-10,MW,0.967,76,46
CW500090,2025-10,TX,0.972,26,50
CW500090,2025-10,MTN,0.986,65,53
CW500090,2025-10,PSW,0.987,75,45
CW500090,2025-10,PNW,0.988,81,50
CW500090,2025-11,NE,0.945,68,47
CW500090,2025-11,MA,0.971,76,41
CW500090,2025-11,SE,0.957,66,39
CW500090,2025-11,MW,0.955,51,53
CW500090,2025-11,TX,0.959,87,51
CW500090,2025-11,MTN,0.937,39,60
CW500090,2025-11,PSW,0.95,28,46
CW500090,2025-11,PNW,0.991,89,48
CW500090,2025-12,NE,0.985,64,42
CW500090,2025-12,MA,0.944,76,42
CW500090,2025-12,SE,0.943,37,42
CW500090,2025-12,MW,0.954,41,48
CW500090,2025-12,TX,0.947,61,51
CW500090,2025-12,MTN,0.973,65,54
CW500090,2025-12,PSW,0.993,73,41
CW500090,2025-12,PNW,0.932,73,51
CW500093,2024-01,NE,0.992,23,20
CW500093,2024-01,MA,0.935,42,29
CW500093,2024-01,SE,0.959,37,25
CW500093,2024-01,MW,0.974,19,34
CW500093,2024-01,TX,0.974,17,27
CW500093,2024-01,MTN,0.986,40,23
CW500093,2024-01,PSW,0.981,57,29
CW500093,2024-01,PNW,0.964,25,21
CW500093,2024-02,NE,0.983,11,19
CW500093,2024-02,MA,0.967,14,28
CW500093,2024-02,SE,0.97,36,25
CW500093,2024-02,MW,0.961,26,31
CW500093,2024-02,TX,0.959,18,28
CW500093,2024-02,MTN,0.964,13,20
CW500093,2024-02,PSW,0.948,44,28
CW500093,2024-02,PNW,0.967,37,23
CW500093,2024-03,NE,0.975,35,21
CW500093,2024-03,MA,0.975,47,28
CW500093,2024-03,SE,0.939,29,28
CW500093,2024-03,MW,0.939,54,32
CW500093,2024-03,TX,0.973,15,24
CW500093,2024-03,MTN,0.995,28,22
CW500093,2024-03,PSW,0.976,18,29
CW500093,2024-03,PNW,0.979,13,21
CW500093,2024-04,NE,0.974,19,22
CW500093,2024-04,MA,0.969,33,29
CW500093,2024-04,SE,0.984,24,24
CW500093,2024-04,MW,0.949,26,34
CW500093,2024-04,TX,0.962,21,25
CW500093,2024-04,MTN,0.999,32,22
CW500093,2024-04,PSW,0.984,23,28
CW500093,2024-04,PNW,0.993,38,22
CW500093,2024-05,NE,0.972,20,19
CW500093,2024-05,MA,0.987,53,32
CW500093,2024-05,SE,0.953,14,27
CW500093,2024-05,MW,0.994,57,31
CW500093,2024-05,TX,0.992,18,27
CW500093,2024-05,MTN,0.969,21,20
CW500093,2024-05,PSW,0.981,57,30
CW500093,2024-05,PNW,0.931,32,25
CW500093,2024-06,NE,0.954,29,20
CW500093,2024-06,MA,0.93,63,34
CW500093,2024-06,SE,0.971,31,25
CW500093,2024-06,MW,0.953,50,37
CW500093,2024-06,TX,0.943,13,28
CW500093,2024-06,MTN,0.983,17,22
CW500093,2024-06,PSW,0.937,46,29
CW500093,2024-06,PNW,1.0,25,23
CW500093,2024-07,NE,0.957,27,21
CW500093,2024-07,MA,0.957,32,33
CW500093,2024-07,SE,0.98,23,26
CW500093,2024-07,MW,0.969,22,32
CW500093,2024-07,TX,0.948,48,28
CW500093,2024-07,MTN,0.941,14,23
CW500093,2024-07,PSW,0.975,35,31
CW500093,2024-07,PNW,0.969,31,24
CW500093,2024-08,NE,0.965,14,20
CW500093,2024-08,MA,0.933,64,35
CW500093,2024-08,SE,0.983,35,25
CW500093,2024-08,MW,0.943,57,36
CW500093,2024-08,TX,0.934,35,29
CW500093,2024-08,MTN,0.992,17,21
CW500093,2024-08,PSW,0.934,44,31
CW500093,2024-08,PNW,0.936,26,25
CW500093,2024-09,NE,0.953,16,20
CW500093,2024-09,MA,0.995,54,32
CW500093,2024-09,SE,0.948,40,26
CW500093,2024-09,MW,0.932,52,38
CW500093,2024-09,TX,0.935,30,29
CW500093,2024-09,MTN,0.946,24,22
CW500093,2024-09,PSW,0.961,29,32
CW500093,2024-09,PNW,0.931,30,25
CW500093,2024-10,NE,0.97,19,22
CW500093,2024-10,MA,0.942,64,35
CW500093,2024-10,SE,0.983,38,27
CW500093,2024-10,MW,0.992,18,32
CW500093,2024-10,TX,0.937,50,27
CW500093,2024-10,MTN,0.962,38,24
CW500093,2024-10,PSW,0.954,19,30
CW500093,2024-10,PNW,0.995,40,25
CW500093,2024-11,NE,0.961,36,20
CW500093,2024-11,MA,0.991,25,31
CW500093,2024-11,SE,0.945,29,28
CW500093,2024-11,MW,0.951,60,37
CW500093,2024-11,TX,0.981,26,26
CW500093,2024-11,MTN,0.972,35,23
CW500093,2024-11,PSW,0.955,23,33
CW500093,2024-11,PNW,0.999,39,24
CW500093,2024-12,NE,0.958,20,20
CW500093,2024-12,MA,0.993,33,32
CW500093,2024-12,SE,0.974,40,26
CW500093,2024-12,MW,0.965,50,33
CW500093,2024-12,TX,0.931,48,30
CW500093,2024-12,MTN,0.956,37,23
CW500093,2024-12,PSW,0.964,46,31
CW500093,2024-12,PNW,0.953,51,27
CW500093,2025-01,NE,0.984,14,22
CW500093,2025-01,MA,0.984,60,31
CW500093,2025-01,SE,0.996,40,26
CW500093,2025-01,MW,0.932,45,35
CW500093,2025-01,TX,0.99,30,25
CW500093,2025-01,MTN,0.992,28,21
CW500093,2025-01,PSW,0.96,16,31
CW500093,2025-01,PNW,0.978,21,25
CW500093,2025-02,NE,0.937,39,24
CW500093,2025-02,MA,0.933,62,36
CW500093,2025-02,SE,0.948,14,28
CW500093,2025-02,MW,0.952,43,36
CW500093,2025-02,TX,0.951,20,30
CW500093,2025-02,MTN,0.966,29,21
CW500093,2025-02,PSW,1.0,44,31
CW500093,2025-02,PNW,0.958,40,25
CW500093,2025-03,NE,0.931,40,23
CW500093,2025-03,MA,0.982,41,31
CW500093,2025-03,SE,0.973,41,28
CW500093,2025-03,MW,0.938,40,38
CW500093,2025-03,TX,0.952,45,28
CW500093,2025-03,MTN,0.944,31,24
CW500093,2025-03,PSW,0.954,38,33
CW500093,2025-03,PNW,0.979,13,23
CW500093,2025-04,NE,0.962,36,20
CW500093,2025-04,MA,0.996,27,33
CW500093,2025-04,SE,0.979,47,28
CW500093,2025-04,MW,0.983,60,36
CW500093,2025-04,TX,0.961,20,27
CW500093,2025-04,MTN,0.996,17,23
CW500093,2025-04,PSW,0.978,25,30
CW500093,2025-04,PNW,0.972,21,25
CW500093,2025-05,NE,0.934,41,22
CW500093,2025-05,MA,0.993,48,30
